run_date,run_num,sample_date,collection_num,target,sample_id,ct
16-Jul-21,107,14-Jul-21,96,N2,MI_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N2,MI_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N2,MI_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N2,CC_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N2,CC_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N2,CC_96_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_A,39.16
20-Jul-21,108,19-Jul-21,97,N2,NO_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_B,38.28
20-Jul-21,108,19-Jul-21,97,N2,CC_97_B,38.32
20-Jul-21,108,19-Jul-21,97,N2,CC_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_C,39.78
20-Jul-21,108,19-Jul-21,97,N2,NO_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_C,38.82
20-Jul-21,108,19-Jul-21,97,N2,CC_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_D,39.71
20-Jul-21,108,19-Jul-21,97,N2,CC_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_E,38.88
20-Jul-21,108,19-Jul-21,97,N2,MI_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_E,39.18
20-Jul-21,108,19-Jul-21,97,N2,CC_97_E,39.68
20-Jul-21,108,19-Jul-21,97,N2,CC_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_F,39.63
20-Jul-21,108,19-Jul-21,97,N2,NO_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,NO_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,MI_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N2,CC_97_F,39.11
20-Jul-21,108,19-Jul-21,97,N2,CC_97_F,38.96
20-Jul-21,108,19-Jul-21,97,N2,CC_97_F,39.54
25-Jul-21,109,21-Jul-21,98,N2,NO_98_A,39.53115352
25-Jul-21,109,21-Jul-21,98,N2,NO_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_B,39.21494819
25-Jul-21,109,21-Jul-21,98,N2,CC_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_C,39.86292501
25-Jul-21,109,21-Jul-21,98,N2,CC_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_C,39.91305212
25-Jul-21,109,21-Jul-21,98,N2,CC_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_E,39.31767907
25-Jul-21,109,21-Jul-21,98,N2,NO_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,NO_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_F,39.99037417
25-Jul-21,109,21-Jul-21,98,N2,CC_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,CC_98_F,39.30245985
25-Jul-21,109,21-Jul-21,98,N2,CC_98_F,37.19355054
25-Jul-21,109,21-Jul-21,98,N2,MI_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N2,MI_98_D,38.90084899
25-Jul-21,109,21-Jul-21,98,N2,MI_98_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_B,38.8
28-Jul-21,110,26-Jul-21,99,N2,MI_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_B,38.87
28-Jul-21,110,26-Jul-21,99,N2,CC_99_B,39.11
28-Jul-21,110,26-Jul-21,99,N2,NO_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_C,39.74
28-Jul-21,110,26-Jul-21,99,N2,MI_99_C,39.61
28-Jul-21,110,26-Jul-21,99,N2,MI_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_D,38.3
28-Jul-21,110,26-Jul-21,99,N2,NO_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_D,39.83
28-Jul-21,110,26-Jul-21,99,N2,MI_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_E,38.3
28-Jul-21,110,26-Jul-21,99,N2,MI_99_E,38.37
28-Jul-21,110,26-Jul-21,99,N2,MI_99_E,39.44
28-Jul-21,110,26-Jul-21,99,N2,CC_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,NO_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,MI_99_F,38.29
28-Jul-21,110,26-Jul-21,99,N2,MI_99_F,39.76
28-Jul-21,110,26-Jul-21,99,N2,MI_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N2,CC_99_F,39.62
29-Jul-21,111,28-Jul-21,100,N2,NO_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,MI_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,MI_100_A,37.98
29-Jul-21,111,28-Jul-21,100,N2,MI_100_A,39.76
29-Jul-21,111,28-Jul-21,100,N2,CC_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_B,38.58
29-Jul-21,111,28-Jul-21,100,N2,MI_100_B,37.97
29-Jul-21,111,28-Jul-21,100,N2,MI_100_B,39.27
29-Jul-21,111,28-Jul-21,100,N2,MI_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_B,39.85
29-Jul-21,111,28-Jul-21,100,N2,CC_100_B,39.78
29-Jul-21,111,28-Jul-21,100,N2,CC_100_B,39.03
29-Jul-21,111,28-Jul-21,100,N2,NO_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_C,39.01
29-Jul-21,111,28-Jul-21,100,N2,MI_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,MI_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,MI_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_D,39.64
29-Jul-21,111,28-Jul-21,100,N2,NO_100_D,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_D,37.49
29-Jul-21,111,28-Jul-21,100,N2,MI_100_D,37.22
29-Jul-21,111,28-Jul-21,100,N2,MI_100_D,37.05
29-Jul-21,111,28-Jul-21,100,N2,MI_100_D,37.98
29-Jul-21,111,28-Jul-21,100,N2,CC_100_D,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_D,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_D,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,MI_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,MI_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,MI_100_E,39.36
29-Jul-21,111,28-Jul-21,100,N2,CC_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_F,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_F,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,NO_100_F,39.07
29-Jul-21,111,28-Jul-21,100,N2,MI_100_F,39.06
29-Jul-21,111,28-Jul-21,100,N2,MI_100_F,39.22
29-Jul-21,111,28-Jul-21,100,N2,MI_100_F,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_F,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_F,Undetermined
29-Jul-21,111,28-Jul-21,100,N2,CC_100_F,39.71
4-Aug-21,112,2-Aug-21,101,N2,NO_101_A,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_A,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_A,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_A,38.47
4-Aug-21,112,2-Aug-21,101,N2,MI_101_A,38.55
4-Aug-21,112,2-Aug-21,101,N2,MI_101_A,38.44
4-Aug-21,112,2-Aug-21,101,N2,CC_101_A,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_A,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_A,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_B,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_C,37.3
4-Aug-21,112,2-Aug-21,101,N2,CC_101_C,37.42
4-Aug-21,112,2-Aug-21,101,N2,CC_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_D,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_D,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,NO_101_D,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,MI_101_D,37.19
4-Aug-21,112,2-Aug-21,101,N2,MI_101_D,37.21
4-Aug-21,112,2-Aug-21,101,N2,MI_101_D,38.04
4-Aug-21,112,2-Aug-21,101,N2,CC_101_D,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_D,Undetermined
4-Aug-21,112,2-Aug-21,101,N2,CC_101_D,Undetermined
